id,end,ip,city,country,born,edu,work,sex,rel,msNotAny,msNotSelf,msMet,msAccident,msShared,msCause,msTeach,msEvery,msPay,msTrainTeach,boreFidget,boreCheer,boreLone,wantLearn,freqCause,pctSuccess,freqAccident,durationCharacter,maxDuration,religion,re.desc,re.ms.pf,re.b.pf,re.subjTime,re.ms.gi,re.b.gi,spiritual,spiritual.desc,sp.ms.pf,sp.b.pf,sp.subjTime,sp.ms.gi,sp.b.gi,ps.ms.pf,ps.b.pf,ps.subjTime,ps.ms.gi,ps.b.gi,rx.ms.pf,rx.b.pf,rx.subjTime,rx.ms.gi,rx.b.gi,pe.desc,pe.ms.pf,pe.b.pf,pe.subjTime,pe.ms.gi,pe.b.gi,wo.ms.pf,wo.b.pf,wo.subjTime,wo.ms.gi,wo.b.gi,meditation,me.ms.pf,me.b.pf,me.subjTime,me.ms.gi,me.b.gi,dd.ms.pf,dd.b.pf,dd.subjTime,dd.ms.gi,dd.b.gi,flow.desc,flow.think,fl.ms.pf,fl.b.pf,ms.flow,flow.ms,fl.subjTime,fl.ms.gi,fl.b.gi,m.training,m.training.desc,m.regular,m.desc,comment
2230236893,"10/14/2012 18:59:55","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"High school degree or equivalent (e.g., GED)","College student",Female,Single,"Not sure","Not sure",Disagree,"Not sure","Not sure",Disagree,Disagree,"Disagree somewhat","Disagree somewhat",Disagree,False,False,False,"Not sure","I don't try to cause myself to experience complete mental silence",0,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Hindu,"Not at all",Infrequently,"Subjective time is typical.","Not sure","Somewhat inappropriate",No,,,,,,,"Not at all",Infrequently,"Subjective time is typical.","Not sure","Somewhat inappropriate","Not at all","Not at all","Subjective time is typical.","Not sure","Not sure",Dance,"Not at all","Almost never","Subjective time is typical.",Inappropriate,"Somewhat inappropriate","Not at all",Infrequently,"Subjective time is typical.","Not sure","Somewhat inappropriate",No,,,,,,"Not at all","Almost never","Subjective time is typical.","Not sure","Not sure",Running,"A little thinking","Not at all","Almost never",No,No,"Subjective time is typical.",Inappropriate,"Somewhat inappropriate",No,,No,,
2230195411,"10/14/2012 15:47:53","NA;United States;Virginia;Burkeville","Charlottesville, VA",USA,1992,"High school degree or equivalent (e.g., GED)",student,Female,Single,"Disagree somewhat",Disagree,"Not sure","Agree somewhat",Disagree,"Not sure","Not sure","Not sure","Not sure","Not sure",True,False,True,"Not sure","I don't try to cause myself to experience complete mental silence",,Infrequently,"Mostly moments (e.g. an isolated second or two)","10 seconds",No,,,,,,,No,,,,,,,Infrequently,"Not at all","Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,Infrequently,Infrequently,"Subjective time is somewhat faster than actual time.","Not sure","Somewhat inappropriate","play music",Frequently,"Not at all","Subjective time is typical.","Somewhat important","Somewhat inappropriate",Infrequently,Infrequently,"Subjective time is typical.","Not sure","Somewhat inappropriate",Yes,"Almost never","Not at all","Subjective time is somewhat slower than actual time.","Somewhat important","Somewhat inappropriate",Frequently,"Almost never","Subjective time is typical.","Not sure","Not sure",yoga,"A little thinking",Infrequently,"Not at all",Yes,Yes,"Subjective time is typical.","Somewhat important",Inappropriate,Yes,yoga,No,"sit down, imagine i'm in the forest or at a river; imagine my body is heavy, and sometimes light.",
2222297961,"10/13/2012 18:33:25","NA;United States;Virginia;Charlottesville","Charlottesville, VA","United States",1993,"Some college but no degree",Student,Female,Single,Disagree,"Disagree somewhat",Disagree,"Not sure",Agree,"Not sure",Disagree,Agree,"Disagree somewhat",Disagree,True,False,False,Yes,Infrequently,10,Infrequently,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","10 seconds",Yes,Hinduism,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,Yes,Hinduism,Frequently,Infrequently,"Subjective time is somewhat faster than actual time.",Important,Inappropriate,Infrequently,Infrequently,"I am unaware of actual time.",Important,Inappropriate,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,Biking,"Not at all","Almost never","I am unaware of actual time.","Somewhat inappropriate","Somewhat inappropriate","Almost never",Frequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,Yes,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.",Important,Inappropriate,Infrequently,Infrequently,"I am unaware of actual time.","Not sure","Not sure",Piano,"Rigorous, intensive thinking","Almost never",,Yes,Yes,"I am unaware of actual time.",Inappropriate,Inappropriate,Yes,"Hindu Meditation Training",No,"Sit crosslegged in a room alone all distractions aside, and focus on breathing to clear the mind.",
2217942287,"10/12/2012 20:03:32","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"High school degree or equivalent (e.g., GED)",Student,Female,"In a long-term relationship (i.e. together more than a year)",Disagree,Disagree,Agree,"Not sure",Disagree,Agree,Disagree,Agree,Disagree,Disagree,True,False,False,"I know how to cause myself to experience complete mental silence.",Infrequently,80,"I don't experience complete mental silence accidentally","Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","10 seconds",Yes,Catholic,Frequently,Frequently,"Subjective time is somewhat slower than actual time.","Somewhat inappropriate",Inappropriate,Yes,,Infrequently,Frequently,"Subjective time is somewhat slower than actual time.","Not sure",Inappropriate,Frequently,Frequently,"Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,Frequently,"Not at all","Subjective time is somewhat faster than actual time.",Important,Inappropriate,,Infrequently,"Every time","Subjective time is somewhat slower than actual time.","Not sure",Inappropriate,Infrequently,Frequently,"Subjective time is typical.",Inappropriate,Inappropriate,No,,,,,,"Almost never","Not at all","Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,,"A little thinking","Almost never","Not at all",,,,,,No,,No,,
2215890508,"10/12/2012 16:39:21","NA;United States;Missouri;Chesterfield",Charlottesville,USA,1991,"High school degree or equivalent (e.g., GED)",None,Male,"In a long-term relationship (i.e. together more than a year)","Agree somewhat","Agree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Disagree somewhat","Disagree somewhat","Not sure","Disagree somewhat",Disagree,False,False,True,Yes,"I don't try to cause myself to experience complete mental silence",0,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Christianity,"Almost never","Almost never","Subjective time is typical.","Somewhat important",Inappropriate,Yes,Praying,"Not at all","Not at all","I am unaware of actual time.","Somewhat important",Inappropriate,"Not at all",Infrequently,"Subjective time is typical.","Not sure","Not sure","Almost never","Almost never","Subjective time is typical.","Somewhat important","Somewhat inappropriate",Basketball,"Not at all","Not at all","I am unaware of actual time.",Inappropriate,Inappropriate,"Not at all","Not at all","I am unaware of actual time.",Inappropriate,Inappropriate,Yes,"Not at all","Not at all","I am unaware of actual time.","Somewhat important",Inappropriate,"Not at all","Not at all","I am unaware of actual time.",Inappropriate,Inappropriate,basketball,"Some moderate thinking","Not at all",,"Yes, somewhat","Probably not","I am unaware of actual time.","Somewhat important",Inappropriate,No,,Yes,"Praying often",No
2212242957,"10/12/2012 04:59:31","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1990,"Associate degree",Student,Female,Single,Agree,Agree,Disagree,Disagree,"Disagree somewhat","Disagree somewhat",Disagree,Disagree,"Disagree somewhat","Not sure","Not sure",False,False,No,"I don't try to cause myself to experience complete mental silence",0,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Christian,"Almost never",Frequently,"Subjective time is somewhat faster than actual time.","Not sure",Inappropriate,No,,,,,,,"Almost never",Frequently,"Subjective time is somewhat slower than actual time.",Inappropriate,"Somewhat inappropriate","Almost never",Frequently,"Subjective time is somewhat slower than actual time.","Somewhat inappropriate","Somewhat inappropriate",Running,"Not at all","Not at all","Subjective time is typical.","Somewhat inappropriate","Not sure","Not at all",Frequently,"Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,No,,,,,,"Not at all","Not at all","Subjective time is somewhat faster than actual time.","Somewhat inappropriate","Not sure",Shopping,"Some moderate thinking","Not at all",Infrequently,No,No,"Subjective time is somewhat faster than actual time.",Inappropriate,"Not sure",No,,No,,
2205409018,"10/11/2012 15:52:59","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"High school degree or equivalent (e.g., GED)",Student,Female,Single,Disagree,"Disagree somewhat","Agree somewhat","Agree somewhat","Not sure","Agree somewhat","Not sure","Agree somewhat","Not sure",Disagree,True,False,True,"I know how to cause myself to experience complete mental silence.",Infrequently,70,Daily,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","1-2 minutes",No,,,,,,,No,,,,,,,"Almost never",Infrequently,"Subjective time is typical.",,,Frequently,Infrequently,"Subjective time is somewhat slower than actual time.",Important,"Not sure",,Frequently,Infrequently,"I am unaware of actual time.",Important,"Somewhat important",Frequently,Frequently,"Subjective time is somewhat faster than actual time.","Somewhat important","Somewhat inappropriate",No,,,,,,"Every time","Not at all","Subjective time is somewhat faster than actual time.",Important,Inappropriate,,,,,,,,,,No,,No,,
2201818671,"10/11/2012 04:41:02","NA;United States;Virginia;Charlottesville",Charlottesville,USA,1993,"Some college but no degree",Student,Female,Single,"Disagree somewhat","Disagree somewhat",Disagree,"Not sure",Disagree,Disagree,"Agree somewhat","Agree somewhat","Not sure",Disagree,True,False,False,"Not sure","I don't try to cause myself to experience complete mental silence",,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Catholic,"Not at all",Frequently,"I am watching the clock.","Not sure","Somewhat inappropriate",No,,,,,,,"Not at all",Infrequently,"Subjective time is somewhat slower than actual time.","Not sure","Somewhat inappropriate","Not at all",Infrequently,"Subjective time is typical.","Somewhat important","Somewhat inappropriate",Walking,"Not at all",Infrequently,"Subjective time is typical.","Not sure","Somewhat inappropriate","Not at all",Frequently,"Subjective time is somewhat slower than actual time.","Not sure","Somewhat inappropriate",No,,,,,,"Not at all",Infrequently,"Subjective time is somewhat faster than actual time.","Not sure","Somewhat important","Marching Band","Some moderate thinking","Not at all",Infrequently,"Not sure / maybe","Probably not","Subjective time is typical.","Not sure","Somewhat inappropriate",No,,No,,
2200225080,"10/11/2012 00:53:51","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"Some college but no degree",Student,Male,Single,Disagree,Disagree,"Agree somewhat","Agree somewhat",Agree,"Disagree somewhat",Disagree,"Agree somewhat","Not sure",Disagree,True,False,True,Yes,"I don't try to cause myself to experience complete mental silence",,Daily,"Sometimes moments and sometimes continuous (e.g. isolated seconds and sometimes ten seconds or longer)","1-2 minutes",Yes,Judaism,Infrequently,Infrequently,"Subjective time is somewhat slower than actual time.","Not sure","Not sure",Yes,praying,Infrequently,"Almost never","Subjective time is typical.","Not sure","Not sure",Infrequently,Infrequently,"Subjective time is somewhat slower than actual time.",Inappropriate,"Not sure",Frequently,Frequently,"I am unaware of actual time.",Important,"Somewhat inappropriate",Swimming,Frequently,Frequently,"Subjective time is typical.","Somewhat important","Somewhat inappropriate",Frequently,Frequently,"Subjective time is typical.","Not sure","Not sure",No,,,,,,"Every time","Not at all","Subjective time is somewhat faster than actual time.",Important,Inappropriate,"video games","Some moderate thinking","Almost never",Infrequently,"Not sure / maybe","Not sure / maybe","I am unaware of actual time.",Inappropriate,"Not sure",No,,No,,
2200148237,"10/11/2012 00:37:03","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1992,"Some college but no degree",student,Female,Single,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,"Disagree somewhat",Disagree,Disagree,True,False,False,"Not sure","I don't try to cause myself to experience complete mental silence",,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Christianity,"Almost never",Infrequently,"I am unaware of actual time.","Somewhat important",Inappropriate,No,,,,,,,"Almost never",Infrequently,"I am unaware of actual time.","Not sure",Inappropriate,"Almost never","Almost never","I am unaware of actual time.","Not sure","Somewhat inappropriate",swimming,Infrequently,"Almost never","I am unaware of actual time.","Not sure","Somewhat inappropriate","Almost never",Frequently,"I am unaware of actual time.","Not sure","Somewhat inappropriate",No,,,,,,Infrequently,"Almost never","I am unaware of actual time.","Not sure","Somewhat inappropriate",singing,"Some moderate thinking","Almost never","Not at all","Not sure / maybe","Not sure / maybe","I am unaware of actual time.","Not sure","Somewhat inappropriate",No,,No,,
2200065424,"10/11/2012 00:33:02","NA;United States;Virginia;Charlottesville","Charlottesville, VA",USA,1994,"High school degree or equivalent (e.g., GED)",Student,Female,Single,"Disagree somewhat","Agree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Not sure","Disagree somewhat","Disagree somewhat","Not sure",Disagree,True,False,True,Yes,"I don't try to cause myself to experience complete mental silence",,"I don't experience complete mental silence accidentally","I have not experienced complete mental silence","I have not experienced complete mental silence",Yes,Christian,"Not at all",Infrequently,"Subjective time is somewhat slower than actual time.",Inappropriate,Inappropriate,No,,,,,,,"Not at all","Not at all","Subjective time is somewhat faster than actual time.",Inappropriate,Inappropriate,"Not at all",Infrequently,"Subjective time is somewhat faster than actual time.",Inappropriate,"Somewhat inappropriate",Tennis,"Not at all",Infrequently,"Subjective time is typical.",Inappropriate,Inappropriate,"Not at all",Infrequently,"Subjective time is somewhat slower than actual time.",Inappropriate,Inappropriate,No,,,,,,"Not at all",Infrequently,"Subjective time is somewhat faster than actual time.",Inappropriate,"Somewhat important",Cooking,"Some moderate thinking",,,Yes,Yes,"Subjective time is typical.",Inappropriate,Inappropriate,No,,No,,
